    2597,   0.224121,  -0.244260,  -0.804592,   1.062016,   0.306232,   0.260941, 0,0,0,0
    2612,   0.208496,  -0.307767,  -0.982413,   1.041995,   0.366416,   0.289263, 0,0,0,0
    2628,   0.265137,  -0.366390,   0.866211,   1.037234,   0.434292,   0.296222, 0,0,0,0
    2644,   0.409668,  -0.461651,   0.625977,   1.032228,   0.498016,   0.308307, 0,0,0,0
    2659,   0.568848,  -0.586712,   0.369629,   1.036135,   0.516450,   0.295611, 0,0,0,0
    2675,   0.740234,  -0.718124,   0.141602,   1.003784,   0.520112,   0.258988, 0,0,0,0
    2690,   0.874023,  -0.837811,  -0.040059,   0.985473,   0.499237,   0.232375, 0,0,0,0
    2706,  -0.947240,   0.995605,  -0.199805,   0.923335,   0.508637,   0.190624, 0,0,0,0
    2721,  -0.980459,   0.877930,  -0.414753,   0.806873,   0.430874,   0.182445, 0,0,0,0
    2737,  -0.999511,   0.700195,  -0.744504,   0.646463,   0.429042,   0.139474, 0,0,0,0
    2753,   0.862793,   0.479492,   0.850586,   0.602637,   0.487396,  -0.070256, 0,0,0,0
    2768,   0.625488,   0.467285,   0.390625,   0.490203,   0.540743,  -0.008851, 0,0,0,0
    2784,   0.720703,   0.697754,   0.007812,   0.352988,   0.598975,  -0.041690, 0,0,0,0
    2799,   0.612305,   0.614258,  -0.489985,   0.275224,   0.671123,  -0.144113, 0,0,0,0
    2815,   0.632812,   0.419434,  -0.912555,   0.001282,   0.446011,  -0.045962, 0,0,0,0
    2830,   0.564941,   0.402832,   0.940918,  -0.067326,   0.245437,  -0.077214, 0,0,0,0
    2846,   0.309570,   0.736816,  -0.982902,  -0.339926,   0.244583,  -0.219557, 0,0,0,0
    2862,  -0.021006,  -0.808012,  -0.736199,  -0.521211,   0.056461,  -0.185741, 0,0,0,0
    2877,  -0.388373,  -0.617000,  -0.384954,  -0.612159,   0.167308,  -0.495208, 0,0,0,0
    2893,  -0.770396,  -0.443087,   0.271973,  -0.778551,  -0.034365,  -0.369713, 0,0,0,0
    2908,   0.322754,  -0.558378,   0.617188,  -0.968504,   0.269609,  -0.194043, 0,0,0,0
    2924,   0.576660,  -0.413776,  -0.752320,  -0.812489,   0.548923,  -0.635476, 0,0,0,0
    2939,   0.930664,  -0.260381,  -0.186126,  -1.004273,   0.705304,  -0.323811, 0,0,0,0
    2955,  -0.628236,  -0.300440,   0.128906,  -0.892694,   1.255997,  -0.485808, 0,0,0,0
    2971,  -0.185638,  -0.406448,   0.611816,  -0.840689,   0.615577,  -0.475798, 0,0,0,0
    2986,  -0.074255,  -0.537860,  -0.770884,  -1.009766,   0.570530,  -0.258500, 0,0,0,0
    3002,   0.212891,  -0.573034,  -0.252565,  -1.144418,   0.489959,  -0.246292, 0,0,0,0
    3017,   0.358398,  -0.479238,   0.120605,  -1.123543,   0.338583,  -0.178539, 0,0,0,0
    3033,   0.136230,  -0.420127,   0.319336,  -1.127083,   0.287310,  -0.129708, 0,0,0,0
    3048,   0.052734,  -0.349780,   0.248047,  -1.193615,   0.334920,  -0.051090, 0,0,0,0
    3064,   0.112793,  -0.154861,   0.025879,  -1.254654,   0.323811,  -0.052554, 0,0,0,0
    3079,   0.075195,   0.093750,  -0.203713,  -1.271501,   0.309772,  -0.045962, 0,0,0,0
    3095,   0.085449,   0.300781,  -0.333659,  -1.206556,   0.281206,  -0.017518, 0,0,0,0
    3111,   0.061523,   0.397949,  -0.373718,  -1.124031,   0.283281,   0.017274, 0,0,0,0
    3126,   0.072266,   0.423828,  -0.404983,  -1.020875,   0.305622,   0.046206, 0,0,0,0
    3142,   0.102051,   0.352051,  -0.413776,  -0.942257,   0.306110,   0.055362, 0,0,0,0
    3157,   0.078613,   0.243164,  -0.317049,  -0.931759,   0.247269,   0.033754, 0,0,0,0
    3173,   0.009766,   0.128418,  -0.094284,  -0.936520,   0.238357,   0.005188, 0,0,0,0
    3189,   0.034180,   0.037598,   0.052246,  -0.915400,   0.295978,   0.011536, 0,0,0,0
    3204,   0.090332,  -0.021495,   0.100098,  -0.900140,   0.270585,  -0.003723, 0,0,0,0
    3220,   0.120117,  -0.081094,   0.101562,  -0.890618,   0.251785,  -0.027162, 0,0,0,0
    3235,   0.102051,  -0.132389,   0.091309,  -0.883416,   0.227370,  -0.046695, 0,0,0,0
    3251,   0.087891,  -0.163166,   0.049316,  -0.897211,   0.229689,  -0.067204, 0,0,0,0
    3266,   0.087891,  -0.177333,  -0.005862,  -0.934688,   0.234328,  -0.065983, 0,0,0,0
    3282,   0.115723,  -0.174402,  -0.049340,  -0.956418,   0.230422,  -0.083196, 0,0,0,0
    3298,   0.096191,  -0.161700,  -0.108940,  -0.960935,   0.234206,  -0.084905, 0,0,0,0
    3313,   0.083496,  -0.152418,  -0.123596,  -0.978881,   0.212110,  -0.097601, 0,0,0,0
    3329,   0.003906,  -0.149487,  -0.068881,  -1.021608,   0.219313,  -0.112495, 0,0,0,0
    3344,  -0.080117,  -0.111871,   0.012695,  -1.087896,   0.254715,  -0.125679, 0,0,0,0
    3360,  -0.095750,   0.001465,   0.118652,  -1.108161,   0.275591,  -0.126167, 0,0,0,0
    3375,  -0.095750,   0.108398,   0.201172,  -1.075078,   0.309040,  -0.086614, 0,0,0,0
    3391,  -0.024915,   0.148438,   0.245605,  -1.028322,   0.277544,  -0.066960, 0,0,0,0
    3407,  -0.017098,   0.154785,   0.268555,  -0.994262,   0.278887,  -0.058903, 0,0,0,0
    3422,   0.065918,   0.157715,   0.207031,  -0.955808,   0.309284,  -0.044131, 0,0,0,0
    3438,   0.168945,   0.170898,   0.075684,  -0.908564,   0.285845,  -0.047183, 0,0,0,0
    3453,   0.207520,   0.154785,  -0.006351,  -0.896112,   0.246414,  -0.055973, 0,0,0,0
    3469,   0.206055,   0.125488,  -0.054226,  -0.918574,   0.209058,  -0.080999, 0,0,0,0
    3484,   0.164062,   0.116699,  -0.057645,  -0.946286,   0.228224,  -0.114326, 0,0,0,0
    3500,   0.195312,   0.145996,  -0.063996,  -0.967405,   0.264359,  -0.122383, 0,0,0,0
    3516,   0.150879,   0.180176,  -0.078652,  -1.008057,   0.228713,  -0.152048, 0,0,0,0
    3531,   0.043457,   0.225586,  -0.026380,  -1.020387,   0.210157,  -0.143747, 0,0,0,0
    3547,  -0.039570,   0.267578,   0.021484,  -1.016236,   0.237014,  -0.130806, 0,0,0,0
    3562,  -0.059599,   0.280273,  -0.001954,  -1.007813,   0.276811,  -0.111152, 0,0,0,0
    3578,  -0.080606,   0.280762,  -0.038593,  -1.028566,   0.273271,  -0.130196, 0,0,0,0
    3593,  -0.166097,   0.297852,  -0.002443,  -1.070683,   0.250198,  -0.172801, 0,0,0,0
    3609,  -0.246702,   0.326172,   0.066406,  -1.090826,   0.267411,  -0.200146, 0,0,0,0
    3624,  -0.200782,   0.419922,   0.174316,  -1.073491,   0.344687,  -0.199414, 0,0,0,0
    3640,  -0.079140,   0.520996,   0.238770,  -1.056156,   0.372642,  -0.221266, 0,0,0,0
    3656,   0.030762,   0.592773,   0.287109,  -1.053714,   0.387780,  -0.234450, 0,0,0,0
    3671,   0.220703,   0.672852,   0.320312,  -1.034182,   0.394128,  -0.221632, 0,0,0,0
    3687,   0.395508,   0.745117,   0.327637,  -1.010010,   0.372154,  -0.259843, 0,0,0,0
    3702,   0.513184,   0.837891,   0.350586,  -0.980468,   0.334188,  -0.275957, 0,0,0,0
    3718,   0.510742,   0.905273,   0.379883,  -0.963133,   0.317097,  -0.252274, 0,0,0,0
    3734,   0.633301,   0.930176,   0.376465,  -0.893670,   0.404016,  -0.291583, 0,0,0,0
    3749,   0.665527,   0.953125,   0.412109,  -0.870231,   0.320027,  -0.330159, 0,0,0,0
    3765,   0.742188,   0.957520,   0.444336,  -0.824086,   0.374840,  -0.385583, 0,0,0,0
    3780,   0.755859,   0.952637,   0.413574,  -0.830556,   0.416468,  -0.396448, 0,0,0,0
    3796,   0.985352,   0.981934,   0.305664,  -0.869987,   0.470427,  -0.402063, 0,0,0,0
    3811,  -0.727406,  -0.926722,   0.247070,  -0.874870,   0.359458,  -0.444180, 0,0,0,0
    3827,  -0.584270,  -0.827552,   0.269043,  -0.895624,   0.242141,  -0.495941, 0,0,0,0
    3843,  -0.759160,  -0.549096,   0.474121,  -0.935909,   0.195996,  -0.636575, 0,0,0,0
    3868,   0.978516,  -0.312164,   0.665039,  -1.016480,   0.204297,  -0.592382, 0,0,0,0
    3884,   0.856445,   0.271973,   0.932129,  -0.951047,   0.290850,  -0.498138, 0,0,0,0
    3900,   0.992188,   0.671875,  -0.948217,  -0.849966,   0.316487,  -0.401331, 0,0,0,0
    3915,  -0.860772,   0.902832,  -0.760137,  -0.639993,   0.139108,  -0.406458, 0,0,0,0
    3931,   0.909180,   0.902832,  -0.405960,  -0.437954,  -0.016175,  -0.554294, 0,0,0,0
    3946,   0.413574,   0.632812,   0.080078,  -0.228591,  -0.042178,  -0.726058, 0,0,0,0
    3962,   0.007324,   0.317871,   0.495605,  -0.074528,  -0.029848,  -0.800769, 0,0,0,0
    3977,  -0.539814,  -0.176844,   0.666504,   0.075993,  -0.030458,  -0.832631, 0,0,0,0
    3993,  -0.761602,  -0.566683,   0.635254,   0.245315,   0.080754,  -0.825917, 0,0,0,0
    4008,  -0.574499,  -0.835857,   0.323242,   0.373497,   0.087469,  -0.842764, 0,0,0,0
    4024,  -0.205667,  -0.972643,  -0.090376,   0.438076,   0.118232,  -0.852774, 0,0,0,0
    4039,   0.114746,   0.948242,  -0.531021,   0.459562,   0.170115,  -0.870231, 0,0,0,0
    4055,   0.297363,   0.831055,   0.842285,   0.494476,   0.091253,  -0.874504, 0,0,0,0
    4071,   0.228516,   0.622070,   0.266602,   0.517549,   0.065617,  -0.877800, 0,0,0,0
    4086,   0.175781,   0.336426,  -0.189057,   0.523775,   0.050601,  -0.862296, 0,0,0,0
    4102,   0.167969,   0.081055,  -0.494871,   0.490692,   0.069645,  -0.869621, 0,0,0,0
    4117,   0.169434,  -0.112848,  -0.718613,   0.387170,   0.143991,  -0.843252, 0,0,0,0
    4133,   0.288574,  -0.198339,  -0.787982,   0.336141,   0.167674,  -0.873283, 0,0,0,0
    4149,   0.353516,  -0.205178,  -0.689301,   0.284624,   0.153879,  -0.875969, 0,0,0,0
    4164,   0.344727,  -0.182706,  -0.517831,   0.277178,   0.126900,  -0.909174, 0,0,0,0
    4180,   0.231445,  -0.179775,  -0.296043,   0.275102,   0.117988,  -0.935177, 0,0,0,0
    4195,   0.080566,  -0.210064,  -0.121641,   0.235305,   0.154856,  -0.944088, 0,0,0,0
    4211,   0.013672,  -0.207621,  -0.043967,   0.206128,   0.190869,  -0.944210, 0,0,0,0
    4227,  -0.041524,  -0.153395,   0.027344,   0.192578,   0.198437,  -0.958371, 0,0,0,0
    4242,  -0.098681,  -0.067416,   0.088379,   0.215406,   0.183544,  -0.979003, 0,0,0,0
